/home/cliu7/utils/AdmixTools/bin/qp3Pop: parameter file: /home/cliu7/ancient_ACA/data/params/fstats/illumina_all_merged.outgroup_f3.par
### THE INPUT PARAMETERS
##PARAMETER NAME: VALUE
genotypename: /scratch/cliu7/ancient_ACA/data/tidy/eigenstrat/illumina_all_merged.geno
snpname: /scratch/cliu7/ancient_ACA/data/tidy/eigenstrat/illumina_all_merged.snp
indivname: /scratch/cliu7/ancient_ACA/data/tidy/eigenstrat/illumina_all_merged.ind
popfilename: /home/cliu7/ancient_ACA/data/params/fstats/illumina_all_merged.outgroup_f3.poptable.txt
inbreed: NO
outgroupmode: YES
## qp3Pop version: 435
packed geno read OK
end of inpack
nplist: 504
number of blocks for block jackknife: 548
snps: 222521
                      Source 1             Source 2               Target           f_3       std. err           Z    SNPs
 result:                    Yi               Lubrak           MbutiPygmy     88.496926       0.860447     102.850  137839
 result:                    Yi             Samdzong           MbutiPygmy     87.426832       0.717744     121.808  218283
 result:                    Yi               Mebrak           MbutiPygmy     87.578363       0.732888     119.498  218148
 result:                    Yi                Kyang           MbutiPygmy     87.570600       0.720074     121.613  218151
 result:                    Yi                Suila           MbutiPygmy     87.265588       0.873437      99.911  141528
 result:                  Miao           Chokhopani           MbutiPygmy     86.911587       0.756928     114.821  217320
 result:                  Miao               Rhirhi           MbutiPygmy     86.763871       0.751146     115.509  211259
 result:                  Miao               Lubrak           MbutiPygmy     87.818100       0.845253     103.896  137679
 result:                  Miao             Samdzong           MbutiPygmy     86.821512       0.716004     121.258  218157
 result:                  Miao               Mebrak           MbutiPygmy     87.013776       0.736848     118.089  218054
 result:                  Miao                Kyang           MbutiPygmy     86.774295       0.722654     120.077  218060
 result:                  Miao                Suila           MbutiPygmy     86.684254       0.874862      99.083  141327
 result:                  Daur           Chokhopani           MbutiPygmy     85.807206       0.741978     115.646  217631
 result:                  Daur               Rhirhi           MbutiPygmy     86.031507       0.740304     116.211  211455
 result:                  Daur               Lubrak           MbutiPygmy     87.245149       0.850209     102.616  137859
